id,title,"description","link","image_link","additional_image_link",availability,"price","sale_price","brand","condition","gtin","mpn","identifier_exists","google_product_category","shipping_weight"
fasts_d12_100g,"FASS Titanium Signature Series Diesel Fuel Lift Pump for 2019-2020 Dodge Cummins 6.7L (100gph)","All FASS Product Sales are Final - Non Refundable FASS Whisper Technology (FWT) was engineered to meet stringent demands of today's quiet diesel engines. FASS Whisper Technology was in development and tested for over two and a half years to meet FASS Fuel System's high quality and durability standards. FASS Whisper Technology effectively and drastically reduces the sound levels of the Signature Series FASS Diesel Fuel System to a ""whisper"" while at the same time increases fuel flow rates. Performance Radius Cuts (PRC) are an advanced machining technique used to improve the flow of fuel through the FASS System by creating smooth flowing cuts within the aluminum housing. This prevents the reintroduction of air and vapor back into the fuel and to prevent eddy currents from forming within the corner of a 90-degree sharp angle. FASS Titanium Signature Fuel Systems are the only Fuel Air Separation System that incorporates these exclusive Performance Radius Cuts, lesser competitors commonly use T-Bone and square 90-degree fittings that can limit fuel flow, causing restriction and reintroducing air back into your fuel. Mass Flow Return (MFR) technology is used to continually polish your fuel by keeping a positive pressure on the fuel being delivered to the engine to prevent cavitation along with galling and scoring. Then returning the fuel, that's not yet needed, back to the tank after it has been passed through the filtration process, removing dirt, air vapor and water. This means your fuel is being constantly ""Polished"" (cleaned), guaranteeing that your diesel truck always has the cleanest fuel possible. The MFR in combination with the optional FASS Fuel Heater options will help insure extreme cold weather operations! Bolt On Bracket Mounts old mounting styles required drilling or welding then mounting your new pump. This has now been simplified with our new bolt on brackets that secure your truck bed to your frame. Mounting your Titanium Signature Series system takes only minutes and all the brackets are made from machined steel for superior support and strength. Features: New Bolt On Bracket Installation Includes Hardware/Install Kit Complete Replacement Pump 100 Gallons Per Hour Flow Rating Removes Water, Air and Debris from Diesel Fuel 2 Micron Filtration Rating Protects and Extends the life of your injectors Improved Cold Weather Starts Decreases Carbon Monoxide and Carbon Dioxide Emissions 1/2 Inch Fuel Lines and Ports Fuel Mileage Improvement Improved Fuel Volume Delivery Smoother Engine Idle Optional Electric Heater Ports Optional Fuel Pressure Gauge Port Limited Lifetime Warranty 30,000 Mile Filter Life Expectancy Quietest Motor On The Market","https://sinisterdiesel.com/fass-titanium-signature-series-diesel-fuel-lift-pump-for-2019-2020-dodge-cummins-67l-100gph.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808001.jpeg",,"in_stock",877.99 USD,,FASS,"new",850044106493,TSD12100G,yes,,29 lb
fasts_d12_165g,"FASS Titanium Signature Series Diesel Fuel Lift Pump for 2019-2020 Dodge Cummins 6.7L (165gph)","All FASS Product Sales are Final - Non Refundable FASS Whisper Technology (FWT) was engineered to meet stringent demands of today's quiet diesel engines. FASS Whisper Technology was in development and tested for over two and a half years to meet FASS Fuel System's high quality and durability standards. FASS Whisper Technology effectively and drastically reduces the sound levels of the Signature Series FASS Diesel Fuel System to a ""whisper"" while at the same time increases fuel flow rates. Performance Radius Cuts (PRC) are an advanced machining technique used to improve the flow of fuel through the FASS System by creating smooth flowing cuts within the aluminum housing. This prevents the reintroduction of air and vapor back into the fuel and to prevent eddy currents from forming within the corner of a 90-degree sharp angle. FASS Titanium Signature Fuel Systems are the only Fuel Air Separation System that incorporates these exclusive Performance Radius Cuts, lesser competitors commonly use T-Bone and square 90-degree fittings that can limit fuel flow, causing restriction and reintroducing air back into your fuel. Mass Flow Return (MFR) technology is used to continually polish your fuel by keeping a positive pressure on the fuel being delivered to the engine to prevent cavitation along with galling and scoring. Then returning the fuel, that's not yet needed, back to the tank after it has been passed through the filtration process, removing dirt, air vapor and water. This means your fuel is being constantly ""Polished"" (cleaned), guaranteeing that your diesel truck always has the cleanest fuel possible. The MFR in combination with the optional FASS Fuel Heater options will help insure extreme cold weather operations! Bolt On Bracket Mounts old mounting styles required drilling or welding then mounting your new pump. This has now been simplified with our new bolt on brackets that secure your truck bed to your frame. Mounting your Titanium Signature Series system takes only minutes and all the brackets are made from machined steel for superior support and strength. Features: New Bolt On Bracket Installation Includes Hardware/Install Kit Complete Replacement Pump 165 Gallons Per Hour Flow Rating Removes Water, Air and Debris from Diesel Fuel 2 Micron Filtration Rating Protects and Extends the life of your injectors Improved Cold Weather Starts Decreases Carbon Monoxide and Carbon Dioxide Emissions 1/2 Inch Fuel Lines and Ports Fuel Mileage Improvement Improved Fuel Volume Delivery Smoother Engine Idle Optional Electric Heater Ports Optional Fuel Pressure Gauge Port Limited Lifetime Warranty 30,000 Mile Filter Life Expectancy Quietest Motor On The Market","https://sinisterdiesel.com/fass-titanium-signature-series-diesel-fuel-lift-pump-for-2019-2020-dodge-cummins-67l-165gph.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808002.jpeg",,"in_stock",914.99 USD,,FASS,"new",850044106509,TSD12165G,yes,,29 lb
fasts_d12_250g,"FASS Titanium Signature Series Diesel Fuel Lift Pump for 2019-2020 Dodge Cummins 6.7L (250gph)","All FASS Product Sales are Final - Non Refundable FASS Whisper Technology (FWT) was engineered to meet stringent demands of today's quiet diesel engines. FASS Whisper Technology was in development and tested for over two and a half years to meet FASS Fuel System's high quality and durability standards. FASS Whisper Technology effectively and drastically reduces the sound levels of the Signature Series FASS Diesel Fuel System to a ""whisper"" while at the same time increases fuel flow rates. Performance Radius Cuts (PRC) are an advanced machining technique used to improve the flow of fuel through the FASS System by creating smooth flowing cuts within the aluminum housing. This prevents the reintroduction of air and vapor back into the fuel and to prevent eddy currents from forming within the corner of a 90-degree sharp angle. FASS Titanium Signature Fuel Systems are the only Fuel Air Separation System that incorporates these exclusive Performance Radius Cuts, lesser competitors commonly use T-Bone and square 90-degree fittings that can limit fuel flow, causing restriction and reintroducing air back into your fuel. Mass Flow Return (MFR) technology is used to continually polish your fuel by keeping a positive pressure on the fuel being delivered to the engine to prevent cavitation along with galling and scoring. Then returning the fuel, that's not yet needed, back to the tank after it has been passed through the filtration process, removing dirt, air vapor and water. This means your fuel is being constantly ""Polished"" (cleaned), guaranteeing that your diesel truck always has the cleanest fuel possible. The MFR in combination with the optional FASS Fuel Heater options will help insure extreme cold weather operations! Bolt On Bracket Mounts old mounting styles required drilling or welding then mounting your new pump. This has now been simplified with our new bolt on brackets that secure your truck bed to your frame. Mounting your Titanium Signature Series system takes only minutes and all the brackets are made from machined steel for superior support and strength. Features: New Bolt On Bracket Installation Includes Hardware/Install Kit Complete Replacement Pump 250 Gallons Per Hour Flow Rating Removes Water, Air and Debris from Diesel Fuel 2 Micron Filtration Rating Protects and Extends the life of your injectors Improved Cold Weather Starts Decreases Carbon Monoxide and Carbon Dioxide Emissions 1/2 Inch Fuel Lines and Ports Fuel Mileage Improvement Improved Fuel Volume Delivery Smoother Engine Idle Optional Electric Heater Ports Optional Fuel Pressure Gauge Port Limited Lifetime Warranty 30,000 Mile Filter Life Expectancy Quietest Motor On The Market","https://sinisterdiesel.com/fass-titanium-signature-series-diesel-fuel-lift-pump-for-2019-2020-dodge-cummins-67l-250gph.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808004.jpeg",,"in_stock",1002.99 USD,,FASS,"new",850044106516,TSD12250G,yes,,29 lb
fasts_d12_290g,"FASS Titanium Signature Series Diesel Fuel Lift Pump for 2019-2020 Dodge Cummins 6.7L (290gph)","All FASS Product Sales are Final - Non Refundable FASS Fuel Systems Diesel System for 2019-2020 RAM 6.7L Cummins Titanium Signature Series 290GPH Part No: TSD12290G Superseded Part Number: TSD12290G Fitment: RAM 6.7L Cummins (2019-2020) Top-Performing Titanium Signature Series Fuel System The Titanium Signature Series Diesel Fuel System, featuring FASS Fuel Systems’ Whisper Technology, is engineered for unmatched performance and durability. Rated at 290 gallons per hour (GPH) at 65 PSI, this system supports Cummins engines with multiple fueling upgrades, ensuring enhanced fuel delivery and filtration for extended injector life. Advanced Filtration for Longer Injector Life This system offers a 2-micron filtration rating, built-in water separation, and FASS’s patented air/vapor removal process. These features protect your injection system, significantly reducing the risk of injector failure caused by fuel-related issues. Innovative Suction Tube and Bulkhead Fitting Design The kit includes two FASS BHF-1005 Bulkhead and Suction Tube Kits, featuring 6061 T-6 billet aluminum bulkhead fittings for direct connection of suction and return lines. Installation is quick and easy without cutting the filler neck, and the PTFE suction tube ensures efficient fuel pickup, even with less than 1/8 tank of fuel remaining. Key Features of the FASS Titanium Signature Series System FASS Whisper Technology (FWT) Designed for quiet diesel engines, FASS Whisper Technology reduces noise while increasing fuel flow rates. This feature was rigorously tested for over two years to ensure top-quality performance. Performance Radius Cuts (PRC) PRC is an advanced machining technique that enhances fuel flow by preventing air and vapor reintroduction into the system. It helps avoid restrictions and ensures smooth fuel delivery. Mass Flow Return (MFR) Technology MFR technology polishes your fuel by keeping it under positive pressure, removing air, vapor, dirt, and water. This guarantees cleaner fuel for your Cummins engine and supports better cold-weather performance when combined with the optional FASS Fuel Heater. Easy Bolt-On Bracket Installation The system’s new bolt-on brackets simplify installation by utilizing factory bed bolts. Machined steel brackets ensure strong support and a quick install process without drilling or welding. 2019-2020 6.7L Cummins 290GPH System Features New Whisper Technology for quieter operation 290 GPH flow rating 2-micron filtration rating Removes water, air, and debris from diesel fuel Improves fuel mileage and engine performance Protects and extends the life of injectors Improved cold weather starts Decreases carbon monoxide and carbon dioxide emissions ½-inch fuel lines and ports Optional electric heater and fuel pressure gauge ports Quietest motor on the market 1,000,000-mile motor life expectancy Limited lifetime warranty Important Installation Notes Installation of this kit on a cab and chassis may require modifications.","https://sinisterdiesel.com/fass-titanium-signature-series-diesel-fuel-lift-pump-for-2019-2020-dodge-cummins-67l-290gph.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808005.jpeg","https://sinisterdiesel.com/graphics/00000001/7/Signature-Series-Large-Motor-2-900x900-21 (1).png , https://sinisterdiesel.com/graphics/00000001/7/Signature-Series-Large-Motor-3-900x900-21 (1).png , https://sinisterdiesel.com/graphics/00000001/7/New_LargeMotor.png","in_stock",1065.99 USD,,FASS,"new",850044106523,TSD12290G,yes,,29 lb
SD-CAI-6_7C-19,"Sinister Diesel Cold Air Intake for 2019-2021 Dodge/RAM  Cummins 6.7L","Sinister Diesel Cold Air Intake – 6.7L Cummins (2019–2021) Fits 2019–2021 Dodge Ram 2500/3500 with 6.7L Cummins Diesel Not for Sale in California – CARB EO# Pending Key Features Precision CNC mandrel-bent aluminum tubing – smooth airflow and perfect fit Oversized reusable cotton filter – maximizes airflow and reduces replacement costs Improved throttle response and turbo spool-up – noticeable power gains in all driving conditions Enhanced turbo sound – louder whistle and more aggressive exhaust brake tone Powder-coated in Sinister Blue – corrosion-resistant finish with a bold look under the hood Complements other upgrades – pairs perfectly with a Sinister Diesel exhaust or tuner Easy drop-in installation – includes all hardware, installs with basic hand tools Backed by a 2 Year Warranty Reasons to Upgrade Factory intake restricts airflow and holds back performance Gain horsepower, torque, and throttle response Hear your turbo whistle and exhaust brake louder and clearer Improves drivability for towing, hauling, or racing Washable filter saves money long-term compared to disposables Adds a signature Sinister Blue upgrade to your engine bay Product Description The Sinister Diesel Cold Air Intake for the 2019–2021 Dodge Ram 6.7L Cummins is built to unlock the airflow and performance the factory intake can’t deliver. The CNC mandrel-bent aluminum tubing and oversized reusable filter improve throttle response, quicken turbo spool, and enhance overall engine efficiency. This intake doesn’t just add performance—it transforms the driving experience with an aggressive turbo whistle and exhaust brake sound. Finished in our signature Sinister Blue powder coat, it’s built to resist corrosion while adding a bold look to your engine bay. Installation is straightforward with included hardware and no special modifications required. Whether you’re towing, racing, or daily driving, this intake is designed to perform. Why Buy From Sinister Diesel? Since 2009, Sinister Diesel has been the trusted source for Cummins, Powerstroke, and Duramax performance upgrades. Each intake is engineered in-house, tested in real-world conditions, and backed by a 2 Year Warranty—giving you the reliability, performance, and style your truck deserves. What’s Included (1) CNC Mandrel-Bent Aluminum Intake Tube (1) High-Flow Performance Filter – Cleanable or Dry Choose between a washable, reusable cotton filter for long-term savings or a dry filter for low-maintenance convenience—both designed to maximize airflow and engine protection. Installation Hardware","https://sinisterdiesel.com/sinister-diesel-cold-air-intake-for-2019-dodgeram-cummins-67l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808092.jpeg","https://sinisterdiesel.com/graphics/00000001/8/cummins 6.7.png , https://sinisterdiesel.com/graphics/00000001/8/2_2x (6).png , https://sinisterdiesel.com/graphics/00000001/8/RAW144808838.jpeg , https://sinisterdiesel.com/graphics/00000001/8/6_2x (1).png , https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808107.jpeg","in_stock",579.99 USD,,"Sinister Diesel","new",841788113496,SD-CAI-6.7C-19,yes,,8 lb
SD-FUELBLK-6_0-ADJ-FFC,"Sinister Diesel Blue Spring Kit with Adj. Billet Spring Housing and Fuel Filter Cap for 2003-2007",".two-column { display:flex; flex-direction:row; } @media only screen and (max-width: 600px) { .two-column, .two-column.reverse { flex-direction:column; } } .two-column > div { flex:1; margin:10px; max-width: 700px } CARB EO# D-721-4 The easy 30 minute install of the new updated ""Blue Spring"" will increase your fuel pressure back up to where it should be from the factory. Most 6.0's see an increase of 10 psi of fuel pressure. The added fuel pressure will help keep the injectors from outflowing the stock fuel pump, meaning no air in the injectors, and an injector that will live much longer. Most trucks will actually quite down a little at idle, rev up a lot quicker and with the added fuel pressure, a little quicker spool up on the turbo. The kit does include all the O-Rings and hard parts to rebuild the fuel pressure housing. Another major bonus is that this block has an adjuster screw in it. This will allow you to bump pressure up a little for big injectors. Or after the spring settles after years of abuse, just loosen up the jam nut, and run the adjuster screw in a turn or two to get your fuel pressure back to where you want it. Everybody has their own opinion of fuel pressure in a 6.0L Powerstroke, why not choose for yourself, we recommend setting it between 55-68psi. This kit also comes with a Brand New Billet Aluminum housing to keep the regulator spring set and to prevent leaks from the housing. This is a much thicker, stronger billet piece than the factory Cast Aluminum spring housing. The factory unit is known to leak or ""weep"" fuel from the sides. This kit will also help clean up the look of the factory filter housing as well. A cracked fuel filter cap can lead to air in the fuel system. That can result in hard starting or potential fuel injector issues. A cracked fuel filter cap can also cause a fuel leak, which is definitely a bad idea on a hot engine. Never worry about that again with a Sinister Diesel Fuel Filter Cap. Constructed from a single solid aluminum billet, the Sinister Diesel Fuel Filter Cap is far stronger than the OEM plastic cap. It's anodized in Sinister Blue for corrosion resistance and features a 1/8th"" NPT port for testing fuel pressure. Features: Anodized in Sinister Blue CNC Machined from T6-6061 billet aluminum Laser etched Sinister Diesel logo New ""Blue Spring"" New Gaskets Impervious to cracking like the fuel filter cap Adjustable fuel pressure so you can fine-tune your performance Fuel Filter Cap features a 1/8th"" NPT port for fuel pressure testing Restores lost fuel pressure from a worn spring Helps save Injectors from low fuel pressure 2 Year Warranty Includes: (1) Sinister Diesel Billet Spring Housing (1) Sinister Diesel Fuel Filter Cap (1) New ""Blue Spring"" (1) New Gasket/O-ring set Installation Hardware Note: NOT Compatible with E-series or Cab and Chassis","https://sinisterdiesel.com/sinister-diesel-blue-spring-kit-with-adjustable-billet-spring-housing-and-fuel-filter-cap-for-2003-2007-ford-powerstroke-60l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808129.jpeg","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808127.jpeg , https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808126.jpeg","in_stock",259.99 USD,,"Sinister Diesel","new",841788114325,SD-FUELBLK-6.0-ADJ-FFC,yes,,1 lb
"mbrpS62930AL","MBRP 5 inch Installer Series DPF Back Aluminized Exhaust for 2017-2020 Ford Powerstroke 6.7L","Built from heavy duty aluminized steel our Installer Series performance exhaust systems offer a value price without compromising on the quality built into every component. While the seams are a major point of rust through with some budget systems our fully sealed tubing adds years to your system. Constructed to the same specifications as our top of the line Pro Series we back this line with an industry leading 3 Year Warranty. Built to Perform You count on your truck to handle whatever you need it to do. With MBRP performance exhaust you can make that happen with up to 18 more horsepower and 28 ft/lb more torque not to mention lower EGTs. More pulling power, improved throttle response, greater fuel efficiency, with an MBRP diesel performance exhaust you will be amazed at what your truck can do. Easy Installation MBRP systems are as much fun to install as to drive with on your truck. Bolt-on, no weld design makes installation a no hassle one and a half to two hour project. Everything is direct fit to the OEM hangers and you get all the clamps and parts you will need, all in one box, no matter what configuration of truck you have. We're With You Here at MBRP we take customer service very personally. Need help finding the right system...finding a dealer...working through your install...we are here to help. Give us a call toll free at 888-636-7223. Sound & Style Performance is one thing but at MBRP we believe that appearance and sound are just as important. Every MBRP performance exhaust system has been specifically tuned to get the optimal sound from your pickup. With our new stamped logo on the tip and our unmistakable styling, there's no question that you have the hottest performance exhaust on the road - MBRP.","https://sinisterdiesel.com/mbrp-5-inch-installer-series-dpf-back-aluminized-exhaust-for-2017-2020-ford-powerstroke-67l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808578.jpeg",,"in_stock",454.99 USD,,"MBRP","new",,S62930AL,yes,,50.2 lb
"mbrpS62930409","MBRP 5 inch Installer Series DPF Back Stainless Steel Exhaust for 2017-2020 Ford Powerstroke 6.7L","Built from heavy duty aluminized steel our Installer Series performance exhaust systems offer a value price without compromising on the quality built into every component. While the seams are a major point of rust through with some budget systems our fully sealed tubing adds years to your system. Constructed to the same specifications as our top of the line Pro Series we back this line with an industry leading 3 Year Warranty. Built to Perform You count on your truck to handle whatever you need it to do. With MBRP performance exhaust you can make that happen with up to 18 more horsepower and 28 ft/lb more torque not to mention lower EGTs. More pulling power, improved throttle response, greater fuel efficiency, with an MBRP diesel performance exhaust you will be amazed at what your truck can do. Easy Installation MBRP systems are as much fun to install as to drive with on your truck. Bolt-on, no weld design makes installation a no hassle one and a half to two hour project. Everything is direct fit to the OEM hangers and you get all the clamps and parts you will need, all in one box, no matter what configuration of truck you have. We're With You Here at MBRP we take customer service very personally. Need help finding the right system...finding a dealer...working through your install...we are here to help. Give us a call toll free at 888-636-7223. Sound & Style Performance is one thing but at MBRP we believe that appearance and sound are just as important. Every MBRP performance exhaust system has been specifically tuned to get the optimal sound from your pickup. With our new stamped logo on the tip and our unmistakable styling, there's no question that you have the hottest performance exhaust on the road - MBRP.","https://sinisterdiesel.com/mbrp-5-inch-installer-series-dpf-back-stainless-steel-exhaust-for-2017-2020-ford-powerstroke-67l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808579.jpeg",,"in_stock",679.99 USD,,"MBRP","new",,S62930409,yes,,50.2 lb
"mbrpS6289AL","MBRP 4 inch Installer Series DPF Back Aluminized Exhaust for 2017-2020 Ford Powerstroke 6.7L","Built from heavy duty aluminized steel our Installer Series performance exhaust systems offer a value price without compromising on the quality built into every component. While the seams are a major point of rust through with some budget systems our fully sealed tubing adds years to your system. Constructed to the same specifications as our top of the line Pro Series we back this line with an industry leading 3 Year Warranty. Built to Perform You count on your truck to handle whatever you need it to do. With MBRP performance exhaust you can make that happen with up to 18 more horsepower and 28 ft/lb more torque not to mention lower EGTs. More pulling power, improved throttle response, greater fuel efficiency, with an MBRP diesel performance exhaust you will be amazed at what your truck can do. Easy Installation MBRP systems are as much fun to install as to drive with on your truck. Bolt-on, no weld design makes installation a no hassle one and a half to two hour project. Everything is direct fit to the OEM hangers and you get all the clamps and parts you will need, all in one box, no matter what configuration of truck you have. We're With You Here at MBRP we take customer service very personally. Need help finding the right system...finding a dealer...working through your install...we are here to help. Give us a call toll free at 888-636-7223. Sound & Style Performance is one thing but at MBRP we believe that appearance and sound are just as important. Every MBRP performance exhaust system has been specifically tuned to get the optimal sound from your pickup. With our new stamped logo on the tip and our unmistakable styling, there's no question that you have the hottest performance exhaust on the road - MBRP. Fits Crew, Extended, and Standard Cab with 98.1"" & 81.9"" Bed","https://sinisterdiesel.com/mbrp-4-inch-installer-series-dpf-back-aluminized-exhaust-for-2017-2020-ford-powerstroke-67l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808580.jpeg",,"in_stock",424.99 USD,,"MBRP","new",,S6289AL,yes,,47 lb
"mbrpS60360AL","MBRP 5 inch Installer Series DPF Back Aluminized Exhaust for 2011-2019 GM Duramax 6.6L","Built from heavy duty aluminized steel our Installer Series performance exhaust systems offer a value price without compromising on the quality built into every component. While the seams are a major point of rust through with some budget systems our fully sealed tubing adds years to your system. Constructed to the same specifications as our top of the line Pro Series we back this line with an industry leading 3 Year Warranty. Built to Perform You count on your truck to handle whatever you need it to do. With MBRP performance exhaust you can make that happen with up to 18 more horsepower and 28 ft/lb more torque not to mention lower EGTs. More pulling power, improved throttle response, greater fuel efficiency, with an MBRP diesel performance exhaust you will be amazed at what your truck can do. Easy Installation MBRP systems are as much fun to install as to drive with on your truck. Bolt-on, no weld design makes installation a no hassle one and a half to two hour project. Everything is direct fit to the OEM hangers and you get all the clamps and parts you will need, all in one box, no matter what configuration of truck you have. We're With You Here at MBRP we take customer service very personally. Need help finding the right system...finding a dealer...working through your install...we are here to help. Give us a call toll free at 888-636-7223. Sound & Style Performance is one thing but at MBRP we believe that appearance and sound are just as important. Every MBRP performance exhaust system has been specifically tuned to get the optimal sound from your pickup. With our new stamped logo on the tip and our unmistakable styling, there's no question that you have the hottest performance exhaust on the road - MBRP.","https://sinisterdiesel.com/mbrp-5-inch-installer-series-dpf-back-aluminized-exhaust-for-2011-2019-gm-duramax-66l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808582.jpeg",,"in_stock",489.99 USD,,"MBRP","new",,S60360AL,yes,,45 lb
"mbrpS60360409","MBRP 5 inch XP Series DPF Back Stainless Exhaust for 2011-2019 GM Duramax 6.6L","MBRP's XP Series is the performance exhaust of choice for the enthusiast who needs a system that can take anything that the road throws at it. This system's rugged sixteen gauge T409 construction can be counted on to withstand everything from salt to rocks, tar to grime. We have had such success with this line that we back it with a Lifetime Warranty. Please Note: This series may, with time, develop surface rust which is not covered by the warranty. Wintry road conditions and road treatments may accelerate this process. Built to Perform You count on your truck to handle whatever you need it to do. With MBRP performance exhaust you can make that happen with up to 18 more horsepower and 28 ft/lb more torque not to mention lower EGTs. More pulling power, improved throttle response, greater fuel efficiency, with an MBRP diesel performance exhaust you will be amazed at what your truck can do. Easy Installation MBRP systems are as much fun to install as to drive with on your truck. Bolt-on, no weld design makes installation a no hassle one and a half to two hour project. Everything is direct fit to the OEM hangers and you get all the clamps and parts you will need, all in one box, no matter what configuration of truck you have. We're With You Here at MBRP we take customer service very personally. Need help finding the right system...finding a dealer...working through your install...we are here to help. Give us a call toll free at 888-636-7223. Sound & Style Performance is one thing but at MBRP we believe that appearance and sound are just as important. Every MBRP performance exhaust system has been specifically tuned to get the optimal sound from your pickup. With our new stamped logo on the tip and our unmistakable styling, there's no question that you have the hottest performance exhaust on the road - MBRP.","https://sinisterdiesel.com/mbrp-5-inch-xp-series-dpf-back-stainless-exhaust-for-2011-2019-gm-duramax-66l.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808583.jpeg",,"in_stock",614.99 USD,,"MBRP","new",,S60360409,yes,,45 lb
sd-6_0ec04_5-01-20,"Sinister Diesel Blue EGR Cooler for 2004-2007 Ford Powerstroke 6.0L","Sinister Diesel EGR Cooler | 2004–2007 Ford Powerstroke 6.0L Key Features • 50-state legal replacement EGR cooler with CARB EO# D-721 • Stainless steel internal tube design eliminates factory fin-style failure points • Fully TIG-welded and pressure tested for long-term reliability • Improved exhaust gas flow compared to the factory cooler • Direct-fit replacement designed specifically for the 6.0L Powerstroke • Compatible with stock ECM and all performance tuners • Proven solution trusted by tens of thousands of 6.0L Powerstroke owners • Backed by a 2-year warranty Product Overview Sinister Diesel has completely re-engineered the EGR cooler for the 6.0L Powerstroke to address the most common and costly failure points found in the factory design. The OEM EGR cooler relies on narrow internal cooling fins joined by brazed connections. When those brazed joints crack, coolant can be drawn into the intake manifold and combustion chamber, often leading to blown head gaskets, hydro-lock, and extremely expensive engine repairs. The Sinister Diesel EGR Cooler replaces the restrictive fin-style core with high-flow stainless steel tubing that is fully TIG welded for superior strength and durability. This design dramatically reduces the risk of internal failure, clogging, and coolant intrusion while improving exhaust gas flow and long-term reliability. This isn’t a theoretical upgrade — tens of thousands of satisfied 6.0L Powerstroke owners are running Sinister Diesel EGR coolers every day in work trucks, tow rigs, and daily drivers. The design has been proven over years of real-world use to deliver reliability the factory cooler simply can’t match. Designed to match factory fitment, this EGR cooler installs as a direct replacement on 2004–2007 Ford F-250, F-350 Super Duty, and Ford Excursion models equipped with the 6.0L Powerstroke. It works seamlessly with the factory ECM and remains fully compatible with all performance tuners on the market. Each cooler is extensively tested at Sinister Diesel’s California headquarters and is certified 50-state legal under CARB EO# D-721, giving you peace of mind whether you’re returning a truck to emissions compliance, preparing it for resale, or simply replacing a failed factory unit with a more reliable solution. Important Fitment Note Some early 2004 6.0L Powerstroke engines were equipped with a round-style EGR cooler instead of the later square-style design. This EGR cooler is intended for square-style applications. Please verify which EGR cooler style your vehicle is equipped with before ordering to ensure proper fitment. What’s Included • Sinister Diesel EGR Cooler for 2004–2007 Ford Powerstroke 6.0L Frequently Asked Questions Q: Is this EGR cooler 50-state legal? A: Yes. This EGR cooler is CARB certified under EO# D-721 and is legal for use in all 50 states. Q: Do I need to remove the intake manifold to install this EGR cooler? A: Yes. The intake manifold does need to be removed to properly install the Sinister Diesel EGR Cooler. To make installation easier and ensure a proper seal during reassembly, we strongly recommend replacing the intake gaskets at the same time. Sinister Diesel offers a replacement intake gasket kit specifically for this job. Q: Will this work with stock tuning or aftermarket tuners? A: Yes. This EGR cooler is fully compatible with the factory ECM and works with all performance tuners without requiring any modifications. Q: How is this different from the factory EGR cooler? A: The factory cooler uses fin-style passages with brazed joints that are prone to cracking and clogging. The Sinister Diesel EGR Cooler uses stainless steel tubing with TIG welds, greatly improving durability, flow, and long-term reliability. Q: How do I know if my truck has a round or square EGR cooler? A: Some early 2004 models used a round-style EGR cooler, while later 2004–2007 trucks use a square-style cooler. A visual inspection of the EGR cooler or confirmation by VIN/build date is recommended before ordering. If you’re unsure, our support team can help verify fitment. Q: What vehicles does this fit? A: This EGR cooler fits 2004, 2005, 2006, and 2007 Ford F-250, F-350 Super Duty, and Ford Excursion models equipped with the 6.0L Powerstroke diesel engine that use the square-style EGR cooler.","https://sinisterdiesel.com/sinister-diesel-egr-cooler-for-ford-powerstroke-2004-2007-60l-9732.html","https://sinisterdiesel.com/graphics/00000001/7/_DSC5830.jpg","https://sinisterdiesel.com/graphics/00000001/8/3.jpg , https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808591.jpeg , https://sinisterdiesel.com/graphics/00000001/8/4.jpg , https://sinisterdiesel.com/graphics/00000001/8/6.jpg , https://sinisterdiesel.com/graphics/00000001/8/5_2.jpg","in_stock",459.99 USD,,"Sinister Diesel","new",841788114004,"SD-EGRC-6.0-SC-BLUE",yes,,7 lb
"SD-STICKER-BULLDOG","Sinister Diesel Stickers - 2 Pack Bulldog Head","Dress up your shop or your ride with Sinister Diesel stickers! They are 3""W x 4""H This is for TWO stickers!","https://sinisterdiesel.com/sinister-diesel-stickers-2-pack-bulldog-head.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808711.jpeg",,"in_stock",5.00 USD,,"Sinister Diesel","new",841788113519,"SD-STICKER-BULLDOG",yes,,1 lb
"sd-sticker-mix","Sinister Diesel Stickers - 4 Pack Bulldog & Logo","Dress up your shop or your ride with Sinister Diesel stickers! This is for 4 - pieces The Bulldog Head Stickers are 3""W x 4""H The Logo Stickers are 7""W x 2""H","https://sinisterdiesel.com/sinister-diesel-stickers-4-pack-bulldog-logo.html","https://sinisterdiesel.com/graphics/00000001/product_images/RAW144808713.jpeg",,"in_stock",10.00 USD,,"Sinister Diesel","new",841788113526,"SD-STICKER-MIX",yes,,1 lb
